wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,source_file
22.0,2.0,0.0,20.0,60.0,79.0,12.0,12.0,19.0,0.742857143,439.0,1.0,0.0,0.387096774,0.119047619,2.0,6.0,18.72727273,12.0,1.7273,1,lucene-2.0
5.0,1.0,0.0,8.0,6.0,0.0,8.0,0.0,0.0,0.125,100.0,0.0,0.0,0.0,0.55,0.0,0.0,18.2,1.0,0.4,0,lucene-2.0
12.0,1.0,0.0,58.0,21.0,0.0,53.869034526728356,0.0,9.0,0.136363636,128.0,0.0,0.0,0.0,0.291666667,1.0,1.0,9.5,4.0,1.1667,1,lucene-2.0
7.0,2.0,0.0,8.0,18.0,9.0,3.0,6.0,6.0,0.5,89.0,1.0,1.0,0.666666667,0.265306122,2.0,3.0,11.57142857,5.0,1.5714,1,lucene-2.0
12.0,4.0,0.0,12.0,29.0,0.0,0.0,12.0,12.0,0.0,113.0,1.0,1.0,0.620689655,0.21969697,0.0,0.0,8.333333333,1.0,0.9167,1,lucene-2.0
24.0,2.0,0.0,9.0,49.0,0.0,0.0,9.0,19.0,0.0,142.0,1.0,1.0,0.705128205,0.21875,1.0,5.0,4.875,1.0,0.9583,1,lucene-2.0
10.0,2.0,0.0,9.0,27.0,15.0,0.0,9.0,4.0,0.333333333,382.0,1.0,0.0,0.842105263,0.3375,1.0,6.0,37.1,1.0,0.9,1,lucene-2.0
3.0,2.0,0.0,5.0,9.0,3.0,2.0,3.0,0.0,2.0,47.0,0.0,0.0,0.846153846,0.555555556,1.0,3.0,14.66666667,4.0,1.6667,0,lucene-2.0
2.0,1.0,0.0,15.0,7.0,1.0,15.0,0.0,2.0,2.0,21.0,0.0,0.0,0.0,0.5,0.0,0.0,9.5,2.0,1.0,0,lucene-2.0
1.0,1.0,1.0,19.0,2.0,0.0,19.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0,lucene-2.0
2.0,3.0,0.0,3.0,6.0,0.0,0.0,3.0,2.0,0.0,41.0,0.0,0.0,0.75,0.666666667,0.0,0.0,18.5,1.0,0.5,0,lucene-2.0
14.0,2.0,0.0,19.0,32.0,1.0,3.0,17.0,13.0,0.346153846,157.0,0.5,1.0,0.6875,0.202380952,1.0,3.0,10.07142857,1.0,0.7143,1,lucene-2.0
5.0,3.0,0.0,3.0,18.0,0.0,2.0,1.0,4.0,0.55,387.0,0.4,1.0,0.866666667,0.4,1.0,1.0,75.4,14.0,4.8,0,lucene-2.0
6.0,1.0,0.0,40.0,6.0,15.0,37.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.416666667,0.0,0.0,0.0,1.0,1.0,0,lucene-2.0
9.0,1.0,11.234587853670119,33.0,11.0,34.0,30.0,3.0,7.0,0.875,47.0,1.0,1.0,0.0,0.416666667,0.0,0.0,4.111111111,1.0,0.8889,0,lucene-2.0
57.0,1.0,4.0,62.94692260261135,108.0,1504.0,53.869034526728356,16.0,40.652358708017445,0.867346939,724.0,1.0,3.0,0.0,0.115288221,0.0,0.0,11.57894737,12.0,1.1754,1,lucene-2.0
7.0,2.0,0.0,6.0,13.0,0.0,1.0,5.0,6.0,0.5,197.0,0.5,0.0,0.666666667,0.333333333,0.0,0.0,26.85714286,1.0,0.1429,0,lucene-2.0
9.0,1.0,0.0,8.0,36.0,8.0,1.0,7.0,0.0,0.625,648.0,1.0,4.0,0.0,0.24691358,0.0,0.0,70.22222222,4.0,1.2222,1,lucene-2.0
22.0,1.0,0.0,5.0,38.0,153.0,1.0,4.0,7.0,0.848484848,2472.9129445320755,0.121212121,1.0,0.0,0.380952381,0.0,0.0,156.23101051343477,29.214604061894157,5.027892498473187,1,lucene-2.0
6.0,3.0,0.0,2.0,14.0,0.0,1.0,1.0,5.0,0.0,49.0,0.0,0.0,0.807692308,0.333333333,1.0,2.0,7.0,1.0,0.8333,0,lucene-2.0
3.0,3.0,0.0,3.0,16.0,3.0,0.0,3.0,3.0,2.0,178.0,0.0,0.0,0.6,0.444444444,0.0,0.0,58.33333333,3.0,1.3333,1,lucene-2.0
15.0,1.0,0.0,9.0,22.0,0.0,8.0,1.0,14.0,0.852040816,297.0,0.285714286,3.0,0.0,0.380952381,0.0,0.0,17.86666667,7.0,0.8,0,lucene-2.0
3.0,2.0,0.0,5.0,6.0,3.0,1.0,4.0,2.0,2.0,16.0,0.0,0.0,0.833333333,0.5,1.0,1.0,4.333333333,1.0,0.6667,0,lucene-2.0
14.0,1.0,0.0,2.0,25.0,3.0,1.0,1.0,13.0,0.602564103,237.0,0.0,0.0,0.0,0.404761905,0.0,0.0,15.5,1.0,0.9286,0,lucene-2.0
6.0,3.0,0.0,5.0,20.0,5.0,1.0,4.0,5.0,0.825,247.0,0.0,1.0,0.722222222,0.333333333,1.0,4.0,38.83333333,16.0,3.6667,0,lucene-2.0
14.0,1.0,0.0,12.0,22.0,61.0,11.0,1.0,13.0,0.692307692,175.0,0.0,3.0,0.0,0.320512821,0.0,0.0,11.28571429,3.0,0.7143,0,lucene-2.0
7.0,2.0,0.0,3.0,10.0,21.0,3.0,1.0,7.0,2.0,54.0,0.0,0.0,0.7,0.5,1.0,2.0,6.714285714,1.0,0.8571,0,lucene-2.0
10.0,2.0,0.0,5.0,24.0,0.0,0.0,5.0,10.0,0.444444444,313.0,1.0,0.0,0.571428571,0.3,2.0,3.0,29.8,13.0,3.1,0,lucene-2.0
2.0,2.0,6.0,7.0,4.0,0.0,6.0,1.0,1.0,0.0,13.0,1.0,1.0,0.666666667,0.75,0.0,0.0,5.0,1.0,0.5,0,lucene-2.0
2.0,2.0,0.0,5.0,4.0,1.0,3.0,2.0,0.0,2.0,37.0,0.0,0.0,0.916666667,0.666666667,1.0,3.0,17.5,4.0,2.0,1,lucene-2.0
2.0,3.0,0.0,5.0,10.0,1.0,0.0,5.0,2.0,1.0,48.0,1.0,0.0,0.972222222,0.75,0.0,0.0,22.5,1.0,0.5,0,lucene-2.0
1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,18.0,0.0,3.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0,lucene-2.0
11.0,1.0,0.0,33.0,19.0,41.0,33.0,0.0,10.0,0.633333333,186.0,1.0,0.0,0.0,0.309090909,0.0,0.0,15.63636364,4.0,1.4545,1,lucene-2.0
5.0,1.0,0.0,7.0,14.0,0.0,3.0,4.0,0.0,0.75,108.0,0.333333333,4.0,0.0,0.4,0.0,0.0,19.4,5.0,1.6,0,lucene-2.0
12.0,1.0,1.0,11.0,23.0,16.0,2.0,10.0,8.0,0.670454545,420.0,0.875,4.0,0.0,0.197916667,0.0,0.0,32.66666667,1.0,0.9167,1,lucene-2.0
14.0,2.0,0.0,10.0,38.0,43.0,3.0,7.0,14.0,0.75,246.0,1.0,2.0,0.458333333,0.595238095,0.0,0.0,16.28571429,1.0,0.9286,1,lucene-2.0
15.0,2.0,0.0,9.0,43.0,0.0,3.0,7.0,11.0,0.589285714,302.0,1.0,0.0,0.461538462,0.191666667,2.0,3.0,18.86666667,6.0,1.8,0,lucene-2.0
22.0,1.0,0.0,6.0,52.0,95.0,3.0,6.0,7.0,0.748917749,563.0,1.0,5.0,0.0,0.194805195,0.0,0.0,24.09090909,5.0,1.5,1,lucene-2.0
11.0,1.0,0.0,12.0,28.0,19.0,3.0,11.0,5.0,0.64,338.0,1.0,6.0,0.0,0.324675325,0.0,0.0,28.81818182,4.0,1.1818,1,lucene-2.0
3.0,1.0,0.0,4.0,4.0,3.0,4.0,0.0,3.0,1.4375,23.0,0.0,2.0,0.0,0.5,0.0,0.0,4.0,2.0,1.0,0,lucene-2.0
10.0,3.0,0.0,6.0,27.0,0.0,1.0,6.0,9.0,0.111111111,116.0,1.0,1.0,0.64,0.214285714,2.0,2.0,10.5,4.0,1.3,1,lucene-2.0
2.0,1.0,0.0,2.0,5.0,1.0,2.0,0.0,1.0,2.0,36.0,0.0,0.0,0.0,0.5,0.0,0.0,17.0,4.0,2.0,0,lucene-2.0
5.0,3.0,0.0,3.0,8.0,2.0,1.0,2.0,5.0,0.666666667,93.0,1.0,1.0,0.84,0.36,1.0,5.0,17.0,3.0,1.2,1,lucene-2.0
23.0,1.0,3.0,34.0,28.0,247.0,24.0,13.0,22.0,0.909090909,131.0,1.0,1.0,0.0,0.273913043,0.0,0.0,4.652173913,1.0,0.9565,1,lucene-2.0
3.0,1.0,6.0,13.0,4.0,3.0,12.0,1.0,3.0,2.0,8.0,0.0,0.0,0.0,0.666666667,0.0,0.0,1.666666667,1.0,0.6667,0,lucene-2.0
10.0,2.0,1.0,6.0,34.0,1.0,3.0,4.0,8.0,0.46031746,288.0,1.0,1.0,0.5,0.5,1.0,3.0,27.1,1.0,0.8,1,lucene-2.0
11.0,1.0,0.0,4.0,25.0,0.0,1.0,3.0,6.0,0.52,241.0,1.0,1.0,0.0,0.242857143,0.0,0.0,20.45454545,3.0,1.4545,0,lucene-2.0
9.0,2.0,2.0,3.0,11.0,8.0,2.0,1.0,8.0,0.5,175.0,0.75,0.0,0.619047619,0.333333333,1.0,3.0,18.0,1.0,0.8889,1,lucene-2.0
9.0,1.0,0.0,7.0,10.0,2.0,7.0,0.0,8.0,0.666666667,83.0,0.666666667,1.0,0.0,0.5,1.0,1.0,7.888888889,5.0,1.1111,0,lucene-2.0
23.0,1.0,0.0,9.0,34.0,93.0,6.0,3.0,22.0,0.704545455,726.0,1.0,0.0,0.0,0.198067633,0.0,0.0,30.04347826,17.0,1.8261,1,lucene-2.0
2.0,2.0,0.0,3.0,4.0,1.0,0.0,3.0,2.0,2.0,10.0,0.0,0.0,0.666666667,0.666666667,0.0,0.0,4.0,1.0,0.5,0,lucene-2.0
26.0,2.0,1.0,13.0,80.0,53.0,6.0,8.0,18.0,0.854545455,938.0,0.818181818,0.0,0.314285714,0.296,0.0,0.0,34.65384615,2.0,1.0,1,lucene-2.0
10.0,1.0,0.0,7.0,18.0,0.0,6.0,2.0,10.0,0.333333333,107.0,1.0,2.0,0.0,0.375,1.0,1.0,9.5,4.0,1.4,1,lucene-2.0
10.0,3.0,0.0,13.0,42.0,7.0,1.0,12.0,9.0,0.638888889,280.0,0.5,0.0,0.72,0.285714286,2.7357079116978245,4.0,26.6,6.0,1.4,1,lucene-2.2
10.0,1.0,1.0,4.0,21.0,0.0,1.0,3.0,1.0,0.619047619,477.0,1.0,1.0,0.0,0.5,0.0,0.0,45.3,2.0,1.0,1,lucene-2.2
17.0,2.0,0.0,11.0,42.0,0.0,2.0,10.0,15.0,0.5625,393.0,0.333333333,0.0,0.586206897,0.352941176,1.0,5.0,21.94117647,2.0,0.8824,1,lucene-2.2
5.0,2.0,5.0,17.0,7.0,10.0,12.0,6.0,4.0,2.0,14.0,0.0,0.0,0.75,0.466666667,1.0,1.0,1.8,1.0,0.8,0,lucene-2.2
4.0,1.0,0.0,23.0,4.0,6.0,22.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1,lucene-2.2
14.0,1.0,6.0,16.0,19.0,79.0,15.0,1.0,11.0,0.723076923,133.0,1.0,0.0,0.0,0.785714286,0.0,0.0,8.142857143,3.0,1.0,1,lucene-2.2
12.0,1.0,0.0,3.0,12.0,66.0,3.0,0.0,12.0,2.0,12.0,0.0,0.0,0.0,0.583333333,0.0,0.0,0.0,1.0,1.0,0,lucene-2.2
14.0,1.0,0.0,2.0,25.0,3.0,1.0,1.0,13.0,0.602564103,237.0,0.0,0.0,0.0,0.404761905,0.0,0.0,15.5,1.0,0.9286,0,lucene-2.2
14.0,1.0,0.0,22.0,29.0,67.0,9.0,22.0,12.0,0.897435897,199.0,0.333333333,6.387403980937025,0.0,0.403846154,0.0,0.0,12.35714286,1.0,0.8571,1,lucene-2.2
2.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.75,0.0,0.0,2.5,1.0,0.5,0,lucene-2.2
18.0,1.0,0.0,12.0,44.0,0.0,8.0,4.0,4.0,0.678733032,981.0,0.461538462,1.0,0.0,0.243055556,0.0,0.0,52.77777778,4.0,1.3333,1,lucene-2.2
15.0,2.0,2.0,4.0,30.0,21.0,3.0,1.0,9.0,0.705357143,438.0,0.625,0.0,0.538461538,0.328571429,1.0,4.0,27.66666667,7.0,1.2667,1,lucene-2.2
6.0,1.0,0.0,9.0,29.0,0.0,2.0,7.0,0.0,0.45,395.0,0.666666667,5.0,0.0,0.479166667,0.0,0.0,62.83333333,1.0,0.6667,1,lucene-2.2
8.0,2.0,0.0,3.0,15.0,0.0,1.0,2.0,0.0,0.571428571,158.0,1.0,0.0,0.5625,0.425,1.0,3.0,17.875,1.0,0.875,0,lucene-2.2
16.0,2.0,1.0,22.0,53.0,0.0,2.0,21.0,14.0,0.466666667,577.0,1.0,1.0,0.594594595,0.23125,1.0,5.0,34.875,6.0,1.25,0,lucene-2.2
11.0,1.0,0.0,18.0,11.0,55.0,6.0,12.0,11.0,2.0,11.0,0.0,0.0,0.0,0.263636364,0.0,0.0,0.0,1.0,1.0,1,lucene-2.2
17.0,2.0,0.0,12.0,55.0,12.0,3.0,10.0,13.0,0.625,407.0,1.0,0.0,0.428571429,0.158823529,2.0,4.0,22.70588235,7.0,2.0588,1,lucene-2.2
15.0,1.0,2.0,19.0,18.0,105.0,19.0,0.0,15.0,2.0,196.0,0.0,0.0,0.0,0.311111111,0.0,0.0,12.06666667,1.0,0.9333,1,lucene-2.2
4.0,1.0,0.0,2.0,17.0,6.0,2.0,0.0,4.0,2.0,147.0,0.0,0.0,0.0,0.333333333,0.0,0.0,35.75,1.0,0.75,0,lucene-2.2
8.0,1.0,0.0,6.0,19.0,0.0,3.0,3.0,8.0,0.666666667,160.0,1.0,2.0,0.0,0.34375,0.0,0.0,18.25,3.0,1.125,0,lucene-2.2
2.0,3.0,0.0,4.0,5.0,1.0,1.0,3.0,2.0,2.0,21.0,0.0,0.0,0.8,0.75,0.0,0.0,9.5,1.0,0.5,1,lucene-2.2
28.0,2.0,0.0,17.0,61.0,0.0,1.0,16.0,17.0,0.682539683,664.0,1.0,1.0,0.697674419,0.157738095,1.0,8.491679240622616,22.46428571,6.0,1.3929,1,lucene-2.2
7.0,2.0,1.0,7.0,25.0,0.0,2.0,5.0,5.0,0.520833333,201.0,1.0,2.0,0.571428571,0.30952381,1.0,3.0,26.57142857,1.0,0.8571,1,lucene-2.2
12.0,3.0,0.0,8.0,47.0,0.0,2.0,8.0,12.0,0.590909091,353.0,1.0,0.0,0.592592593,0.208333333,2.0,2.0,28.08333333,7.0,1.75,0,lucene-2.2
17.0,1.0,0.0,24.0,39.0,0.0,22.0,2.0,17.0,0.5,415.0,0.5,0.0,0.0,0.426470588,0.0,0.0,23.29411765,5.0,2.5882,1,lucene-2.2
12.0,1.0,0.0,3.0,12.0,66.0,3.0,0.0,12.0,2.0,12.0,0.0,0.0,0.0,0.583333333,0.0,0.0,0.0,1.0,1.0,1,lucene-2.2
5.0,1.0,0.0,6.0,12.0,0.0,5.0,1.0,0.0,0.678571429,95.0,0.0,2.0,0.0,0.533333333,0.0,0.0,16.6,1.0,0.8,0,lucene-2.2
4.0,3.0,0.0,9.0,19.0,0.0,3.0,7.0,0.0,0.555555556,326.0,1.0,1.0,0.869565217,0.34375,1.0,1.0,79.75,4.0,1.5,1,lucene-2.2
20.0,1.0,0.0,18.0,51.0,164.0,12.0,6.0,16.0,0.940789474,482.0,0.25,0.0,0.0,0.261111111,0.0,0.0,22.7,8.0,1.5,1,lucene-2.2
1.0,1.0,0.0,18.0,1.0,0.0,17.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,lucene-2.2
6.0,1.0,0.0,6.0,39.0,0.0,1.0,5.0,5.0,0.6,339.0,1.0,1.0,0.0,0.333333333,0.0,0.0,54.66666667,4.0,1.3333,1,lucene-2.2
4.0,2.0,0.0,4.0,13.0,0.0,1.0,4.0,4.0,0.0,52.0,1.0,1.0,0.25,0.5,0.0,0.0,11.75,1.0,0.75,1,lucene-2.2
15.0,1.0,0.0,13.0,54.0,41.0,2.0,11.0,10.0,0.804761905,675.0,0.533333333,5.0,0.0,0.237037037,0.0,0.0,43.0,3.0,1.2,1,lucene-2.2
2.0,3.0,0.0,7.0,12.0,1.0,0.0,7.0,1.0,2.0,52.0,0.0,0.0,0.947368421,0.833333333,0.0,0.0,25.0,5.0,2.5,0,lucene-2.2
18.0,1.0,0.0,17.0,61.0,69.0,2.0,16.0,0.0,0.806722689,745.0,1.0,4.0,0.0,0.237373737,0.0,0.0,40.0,5.0,1.3333,1,lucene-2.2
12.0,1.0,9.0,12.0,13.0,0.0,12.0,0.0,8.0,0.454545455,275.0,1.0,0.0,0.0,0.444444444,0.0,0.0,21.66666667,7.0,2.0833,1,lucene-2.2
13.0,1.0,11.234587853670119,51.0,39.0,72.0,48.0,7.0,12.0,0.833333333,249.0,1.0,0.0,0.0,0.230769231,0.0,0.0,18.07692308,9.0,1.8462,0,lucene-2.2
13.0,1.0,0.0,8.0,36.0,58.0,1.0,7.0,13.0,0.791666667,191.0,1.0,2.0,0.0,0.201923077,0.0,0.0,13.38461538,1.0,0.9231,1,lucene-2.2
5.0,2.0,0.0,6.0,20.0,0.0,1.0,5.0,5.0,0.5,141.0,1.0,2.0,0.555555556,0.4,1.0,2.0,26.6,1.0,0.8,0,lucene-2.2
57.18102901592539,1.0,1.0,34.0,135.28130348624742,1520.0,1.0,26.3622629967386,40.0,0.893046107,2472.9129445320755,0.595238095,6.387403980937025,0.0,0.112169312,0.0,0.0,50.359375,23.0,2.4844,1,lucene-2.2
2.0,2.0,0.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,10.0,0.0,0.0,0.666666667,0.666666667,0.0,0.0,4.0,1.0,0.5,0,lucene-2.2
5.0,2.0,0.0,6.0,21.0,0.0,3.0,3.0,0.0,0.375,274.0,0.0,1.0,0.733333333,0.5,1.0,3.0,53.4,18.0,5.0,1,lucene-2.2
8.0,2.0,4.0,8.0,12.0,8.0,4.0,4.0,8.0,0.5,68.0,1.0,1.0,0.416666667,0.3125,2.0,2.0,7.25,5.0,1.375,1,lucene-2.2
27.0,2.0,0.0,19.0,64.0,171.0,12.0,11.0,22.0,0.769230769,443.0,1.0,0.0,0.333333333,0.102564103,2.0,6.0,15.22222222,12.0,1.5926,1,lucene-2.2
5.0,1.0,0.0,8.0,6.0,0.0,8.0,0.0,0.0,0.125,100.0,0.0,0.0,0.0,0.55,0.0,0.0,18.2,1.0,0.4,0,lucene-2.2
12.0,1.0,0.0,62.94692260261135,21.0,0.0,53.869034526728356,0.0,9.0,0.136363636,138.0,0.0,0.0,0.0,0.291666667,1.0,1.0,10.33333333,6.0,1.3333,1,lucene-2.2
2.0,1.0,1.0,6.0,16.0,0.0,1.0,5.0,1.0,0.0,66.0,1.0,1.0,0.0,0.666666667,0.0,0.0,31.5,1.0,0.5,0,lucene-2.2
8.0,2.0,0.0,15.0,22.0,0.0,10.0,6.0,6.0,0.142857143,100.0,1.0,1.0,0.631578947,0.232142857,2.0,2.0,11.375,4.0,1.375,1,lucene-2.2
4.0,3.0,2.0,4.0,8.0,4.0,2.0,2.0,2.0,0.857142857,122.0,1.0,0.0,0.571428571,0.583333333,0.0,0.0,27.75,1.0,0.75,1,lucene-2.2
1.0,4.0,0.0,28.0,2.0,0.0,28.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0,lucene-2.2
11.0,2.0,0.0,9.0,31.0,23.0,0.0,9.0,5.0,0.55,410.0,1.0,0.0,0.869565217,0.313131313,1.0,5.0,36.09090909,1.0,0.8182,1,lucene-2.2
3.0,2.0,0.0,5.0,9.0,3.0,2.0,3.0,0.0,2.0,47.0,0.0,0.0,0.846153846,0.555555556,1.0,3.0,14.66666667,4.0,1.6667,0,lucene-2.2
18.0,1.0,3.0,36.0,33.0,141.0,32.0,4.0,18.0,0.823529412,177.0,1.0,1.0,0.0,0.296296296,0.0,0.0,8.777777778,1.0,0.9444,1,lucene-2.2
27.0,1.0,0.0,1.0,43.0,13.0,1.0,0.0,13.0,0.600961538,1174.0,1.0,0.0,0.0,0.25308642,0.0,0.0,42.18518519,26.0,5.027892498473187,1,lucene-2.2
23.0,1.0,3.0,40.0,28.0,247.0,29.0,14.0,22.0,0.909090909,131.0,1.0,1.0,0.0,0.273913043,0.0,0.0,4.652173913,1.0,0.9565,1,lucene-2.2
3.0,4.0,0.0,5.0,7.0,3.0,1.0,5.0,2.0,2.0,38.0,0.0,0.0,0.923076923,0.5,1.0,1.0,11.66666667,4.0,1.6667,1,lucene-2.2
3.0,1.0,6.0,13.0,4.0,3.0,12.0,1.0,3.0,2.0,8.0,0.0,0.0,0.0,0.666666667,0.0,0.0,1.666666667,1.0,0.6667,1,lucene-2.2
6.0,2.0,0.0,4.0,17.0,3.0,1.0,3.0,4.0,0.2,102.0,1.0,0.0,0.571428571,0.611111111,0.0,0.0,15.83333333,2.0,0.6667,1,lucene-2.2
12.0,2.0,1.0,7.0,37.0,0.0,2.0,5.0,9.0,0.454545455,357.0,1.0,1.0,0.444444444,0.416666667,1.0,3.0,28.08333333,1.0,0.8333,0,lucene-2.2
11.0,1.0,0.0,4.0,25.0,0.0,1.0,3.0,6.0,0.52,241.0,1.0,1.0,0.0,0.242857143,0.0,0.0,20.45454545,3.0,1.4545,0,lucene-2.2
10.0,2.0,1.0,2.0,12.0,17.0,1.0,1.0,8.0,0.555555556,185.0,0.75,0.0,0.608695652,0.36,1.0,3.0,17.1,1.0,0.9,0,lucene-2.2
9.0,1.0,0.0,7.0,10.0,2.0,7.0,0.0,8.0,0.666666667,83.0,0.666666667,1.0,0.0,0.5,1.0,1.0,7.888888889,5.0,1.1111,0,lucene-2.2
7.0,3.0,0.0,7.0,22.0,9.0,2.0,6.0,6.0,0.777777778,122.0,0.333333333,1.0,0.705882353,0.333333333,2.0,3.0,16.0,6.0,1.7143,1,lucene-2.2
6.0,1.0,1.0,3.0,16.0,0.0,1.0,2.0,0.0,0.466666667,178.0,1.0,1.0,0.0,0.611111111,0.0,0.0,28.16666667,3.0,1.3333,0,lucene-2.2
2.0,1.0,0.0,5.0,2.0,1.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,lucene-2.2
2.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,0.875,0.666666667,1.0,1.0,3.5,1.0,0.5,0,lucene-2.2
6.0,2.0,0.0,7.0,14.0,15.0,3.0,5.0,5.0,2.0,57.0,0.0,0.0,0.705882353,0.333333333,2.0,3.0,8.5,3.0,1.1667,1,lucene-2.2
10.0,1.0,0.0,6.0,18.0,0.0,5.0,2.0,10.0,0.333333333,104.0,1.0,2.0,0.0,0.375,1.0,1.0,9.2,4.0,1.4,0,lucene-2.2
2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,lucene-2.2
2.0,1.0,0.0,17.0,7.0,1.0,17.0,0.0,2.0,2.0,21.0,0.0,0.0,0.0,0.5,0.0,0.0,9.5,2.0,1.0,0,lucene-2.2
4.0,3.0,0.0,8.0,12.0,4.0,1.0,7.0,3.0,0.666666667,55.0,1.0,0.0,0.857142857,0.5,1.0,1.0,12.5,2.0,1.0,0,lucene-2.2
8.0,1.0,1.0,3.0,15.0,0.0,2.0,1.0,7.0,0.571428571,133.0,1.0,0.0,0.0,0.35,0.0,0.0,15.25,4.0,1.75,1,lucene-2.2
6.0,1.0,3.0,8.0,7.0,15.0,6.0,2.0,6.0,2.0,12.0,0.0,0.0,0.0,0.444444444,1.0,1.0,1.0,1.0,0.8333,1,lucene-2.2
8.0,1.0,0.0,1.0,25.0,22.0,1.0,0.0,6.0,0.428571429,126.0,1.0,0.0,0.0,0.178571429,0.0,0.0,14.625,5.0,1.375,0,lucene-2.2
2.0,2.0,0.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,16.0,0.0,0.0,0.0,0.875,0.0,0.0,6.5,0.0,0.0,1,lucene-2.2
6.0,3.0,0.0,2.0,19.0,15.0,2.0,0.0,4.0,1.12,184.0,0.0,0.0,0.8125,0.5,1.0,1.0,28.83333333,14.0,2.8333,1,lucene-2.2
16.0,1.0,0.0,25.0,99.0,0.0,3.0,24.0,0.0,0.691666667,1172.0,0.9375,6.387403980937025,0.0,0.2,0.0,0.0,71.25,1.0,0.8125,1,lucene-2.2
11.0,1.0,1.0,6.0,21.0,1.0,2.0,4.0,9.0,0.514285714,258.0,1.0,4.0,0.0,0.246753247,0.0,0.0,21.81818182,1.0,0.9091,0,lucene-2.2
4.0,1.0,0.0,7.0,6.0,0.0,7.0,0.0,2.0,0.875,83.0,0.125,6.387403980937025,0.0,0.555555556,1.0,1.0,17.75,5.0,1.5,0,lucene-2.2
1.0,1.0,0.0,6.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,lucene-2.2
6.0,2.0,0.0,4.0,15.0,0.0,1.0,3.0,6.0,0.466666667,113.0,1.0,2.0,0.615384615,0.5,1.0,3.0,17.33333333,1.0,0.8333,0,lucene-2.2
11.0,2.0,0.0,4.0,25.0,0.0,1.0,3.0,7.0,0.625,447.0,1.0,0.0,0.444444444,0.287878788,1.0,3.0,39.27272727,6.0,1.5455,1,lucene-2.2
4.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,1.166666667,130.0,0.5,0.0,0.0,0.333333333,0.0,0.0,30.0,6.0,2.5,0,lucene-2.2
7.0,2.0,1.0,2.0,14.0,0.0,1.0,1.0,7.0,0.0,47.0,1.0,1.0,0.714285714,0.428571429,1.0,2.0,5.571428571,1.0,0.8571,1,lucene-2.2
3.0,2.0,0.0,4.0,8.0,0.0,1.0,3.0,3.0,0.0,43.0,1.0,0.0,0.666666667,0.833333333,0.0,0.0,13.0,1.0,0.6667,1,lucene-2.2
15.0,1.0,0.0,9.0,22.0,0.0,8.0,1.0,14.0,0.852040816,297.0,0.285714286,3.0,0.0,0.380952381,0.0,0.0,17.86666667,7.0,0.8,1,lucene-2.2
17.0,1.0,2.0,49.0,26.0,124.0,47.0,4.0,16.0,0.875,94.0,1.0,1.0,0.0,0.175,0.0,0.0,4.411764706,1.0,0.8824,1,lucene-2.2
14.0,3.0,0.0,5.0,29.0,53.0,1.0,4.0,6.0,0.692307692,514.0,1.0,1.0,0.541666667,0.333333333,1.0,4.0,34.92857143,14.0,2.2857,0,lucene-2.2
6.0,1.0,4.0,15.0,17.0,13.0,14.0,1.0,5.0,0.9,89.0,0.5,0.0,0.0,0.6,0.0,0.0,13.5,1.0,0.6667,1,lucene-2.2
13.0,3.0,0.0,6.0,30.0,0.0,1.0,6.0,11.0,0.416666667,176.0,1.0,1.0,0.571428571,0.192307692,2.0,2.0,12.38461538,6.0,1.3077,0,lucene-2.2
3.0,1.0,1.0,14.0,4.0,0.0,13.0,1.0,2.0,0.666666667,25.0,0.333333333,1.0,0.0,0.583333333,0.0,0.0,6.333333333,1.0,0.6667,1,lucene-2.2
3.0,3.0,0.0,11.0,13.0,1.0,1.0,10.0,3.0,2.0,70.0,0.0,0.0,0.666666667,0.533333333,1.0,3.0,22.33333333,2.0,1.3333,1,lucene-2.2
